rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
637,Sam Martin,P,30.2,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
638,Blake Martinez,LB,26.249,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
639,Hercules Mata'afa,DE,24.361,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
640,Tyrann Mathieu,DB,28.12,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
641,Marcus Maye,DB,27.188,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
642,Benson Mayowa,DE,29.041,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
643,Bobby McCain,DB,27.026,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
644,Ray-Ray McCloud,WR,23.335,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
645,Devin McCourty,CB,33.031,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
646,Jason McCourty,CB,33.031,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
647,LeSean McCoy,RB,32.063,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,2.0
648,Vance McDonald,TE,30.093,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,2.0,1.0,3.0,3.0,0.0,1.5
649,Bradley McDougald,DB,29.303,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
650,T.Y. McGill,DT,27.295,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
651,Isaiah McKenzie,WR,25.157,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,3.0,3.0,17.0,5.67,0.0,5.67
652,Takkarist McKinley,DE,24.316,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
653,Benardrick McKinney,LB,27.296,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
654,Terry McLaurin,WR,24.364,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,7.0,5.0,61.0,12.2,0.0,8.71
655,Steve McLendon,DT,34.254,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
656,Rodney McLeod,S,30.082,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
657,Brandon McManus,K,29.051,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
658,Raekwon McMillan,LB,24.301,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
659,Jeremy McNichols,RB,24.263,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
660,Pernell McPhee,LB,31.271,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
661,Tony McRae,CB,27.133,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
662,Whitney Mercilus,LB,30.051,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
663,D.K. Metcalf,WR,22.274,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,8.0,4.0,95.0,23.75,1.0,11.88
664,Jaydon Mickens,WR,26.145,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
665,Matt Milano,LB,26.047,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
666,Anthony Miller,WR,25.34,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,6.0,4.0,76.0,19.0,1.0,12.67
667,Bruce Miller,FB,33.038,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,2.0
668,Jalen Mills,S,26.16,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
669,Barkevious Mingo,DE,29.345,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
670,Terrance Mitchell,DB,28.119,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
671,Darnell Mooney,WR,22.32,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,3.0,3.0,38.0,12.67,0.0,12.67
672,A.J. Moore,DB,24.27,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
673,D.J. Moore,WR,23.152,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,9.0,4.0,54.0,13.5,0.0,6.0
674,Damontre Moore,DE,28.002,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
675,Kenny Moore,DB,25.021,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
676,Tarvarius Moore,DB,24.028,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
677,Fabian Moreau,DB,26.157,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
678,Jimmy Moreland,S,25.018,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
679,Nicholas Morrow,ILB,25.065,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
680,Thomas Morstead,P,34.189,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
681,Emmanuel Moseley,DB,24.172,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
682,Trayvon Mullen,DB,22.359,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
683,Byron Murphy,DB,22.239,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
684,Trent Murphy,LB,29.266,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
685,Sean Murphy-Bunting,DB,23.086,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
686,Eric Murray,DB,26.247,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
687,Kenneth Murray,LB,21.302,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
688,Jason Myers,K,29.124,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
689,Carl Nassib,DE,27.154,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
690,Jojo Natson,WR,26.225,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
691,Keanu Neal,DB,25.049,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
692,Kyle Nelson,LS,33.346,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
693,Steven Nelson,DB,27.236,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
694,Yannick Ngakoue,DE,25.166,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
695,Bilal Nichols,DT,23.365,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
696,Keisean Nixon,DB,23.083,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
697,David Njoku,TE,24.065,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,3.0,3.0,50.0,16.67,1.0,16.67
698,Derrick Nnadi,NT,24.124,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
699,Uchenna Nwosu,DE,23.26,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
700,Dorian O'Daniel,LB,26.006,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
701,Pat O'Donnell,P,29.204,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
702,James O'Shaughnessy,TE,28.243,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0
703,Efe Obada,DE,28.153,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
704,Emmanuel Ogbah,DE,26.312,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
705,Larry Ogunjobi,DT,26.102,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
706,Michael Ojemudia,DB,23.002,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
707,Alex Okafor,DE,29.215,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
708,Bobby Okereke,LB,24.046,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
709,Ogbonnia Okoronkwo,OLB,25.142,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
710,Romeo Okwara,DE,25.088,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
711,Ed Oliver,DT,22.276,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
712,Isaiah Oliver,DB,23.349,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
713,Greg Olsen,TE,35.186,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,4.0,4.0,24.0,6.0,1.0,6.0
714,Foyesade Oluokun,LB,25.042,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
715,David Onyemata,DE,27.305,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
716,Amani Oruwariye,CB,24.217,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
717,K.J. Osborn,WR,23.095,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
718,DeVante Parker,WR,27.237,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,4.0,4.0,47.0,11.75,0.0,11.75
719,Zach Pascal,WR,25.27,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,3.0,2.0,18.0,9.0,0.0,6.0
720,Tim Patrick,WR,26.296,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,5.0,4.0,29.0,7.25,0.0,5.8
721,Da'Ron Payne,DT,23.109,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
722,Jabrill Peppers,DB,24.346,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
723,Samaje Perine,HB,24.363,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
724,Breshad Perriman,WR,27.003,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,5.0,3.0,17.0,5.67,0.0,3.4
725,Jamal Perry,DB,25.326,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
726,Senorise Perry,RB,28.361,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
727,Denzel Perryman,LB,27.283,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
728,Corey Peters,DT,32.097,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
729,Marcus Peters,DB,27.248,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
730,Patrick Peterson,DB,30.064,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
731,Dante Pettis,WR,24.326,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
732,Adrian Phillips,DB,28.169,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
733,Darius Phillips,CB,25.079,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
734,Harrison Phillips,DT,24.232,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
735,Jacob Phillips,LB,21.165,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
736,Kyle Phillips,DE,24.329,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
737,Kevin Pierre-Louis,LB,28.342,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
738,Jason Pierre-Paul,DE,31.256,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
739,Bradley Pinion,P,26.104,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
740,Michael Pittman Jr.,WR,22.344,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,10.0,5.0,0.0,5.0
741,Dontari Poe,DT,30.026,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
742,Brian Poole,DB,27.329,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
743,Brandon Powell,WR,24.001,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
744,Jordan Poyer,DB,29.141,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
745,Matt Prater,K,36.034,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
746,Germaine Pratt,LB,24.115,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
747,Troy Pride Jr.,DB,22.238,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
748,James Proche,WR,23.358,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
749,MyCole Pruitt,TE,28.174,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
750,Mike Purcell,NT,29.147,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
751,Patrick Queen,LB,21.031,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
752,Reggie Ragland,LB,26.355,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
753,Jalen Ramsey,CB,25.325,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
754,Sheldon Rankins,DT,26.162,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
755,Taylor Rapp,S,22.266,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
756,Damion Ratley,WR,25.151,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
757,Kalif Raymond,WR,26.037,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0
758,D.J. Reader,DT,26.074,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
759,Jalen Reagor,WR,21.256,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,4.0,1.0,55.0,55.0,0.0,13.75
760,Haason Reddick,LB,25.357,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
761,Will Redmond,DB,26.26,2020-09-13,NFL,GNB,Away,MIN,W 43-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
762,Sheldrick Redwine,DB,23.312,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
763,Jarran Reed,DT,27.272,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
764,Joe Reed,WR,22.253,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
765,Jordan Reed,TE,30.072,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,12.0,6.0,0.0,6.0
766,Malik Reed,LB,24.04,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
767,Troy Reeder,ILB,26.0,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
768,John Reid,DB,24.118,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
769,Justin Reid,DB,23.208,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
770,Hunter Renfrow,WR,24.267,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,21.0,10.5,0.0,10.5
771,Josh Reynolds,WR,25.21,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,17.0,17.0,0.0,17.0
772,LaRoy Reynolds,LB,29.315,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
773,Xavier Rhodes,DB,30.086,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
774,Jalen Richard,RB,26.334,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,15.0,15.0,0.0,15.0
775,Sheldon Richardson,DT,29.289,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
776,Hassan Ridgeway,DT,25.316,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
777,Duke Riley,LB,26.035,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
778,Derek Rivers,DE,26.127,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
779,Malcolm Roach,DT,22.096,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
780,Andre Roberts,WR,32.248,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
781,Darryl Roberts,CB,29.292,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
782,Elandon Roberts,LB,26.144,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
783,Seth Roberts,WR,29.204,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,2.0,1.0,5.0,5.0,0.0,2.5
784,Roy Robertson-Harris,LB,27.052,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
785,Nickell Robey-Coleman,CB,28.24,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
786,Demarcus Robinson,WR,25.355,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,6.0,3.0,20.0,6.67,0.0,3.33
787,Patrick Robinson,CB,33.006,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
788,Bradley Roby,DB,28.132,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
789,Isaac Rochell,DE,25.144,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
790,Isaiah Rodgers,DB,22.25,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
791,John Ross,WR,25.291,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,5.0,2.0,17.0,8.5,0.0,3.4
792,Eric Rowe,DB,27.346,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
793,Bravvion Roy,DT,23.331,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
794,Kyle Rudolph,TE,30.309,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,28.0,14.0,0.0,14.0
795,Logan Ryan,DB,29.218,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
796,Drew Sample,TE,24.15,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,7.0,7.0,0.0,7.0
797,Rigoberto Sanchez,P,26.005,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
