rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
476,Trysten Hill,DT,22.186,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
477,Mike Hilton,CB,26.202,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
478,T.Y. Hilton,WR,30.318,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,3.0,3.0,52.0,17.33,0.0,17.33
479,Anthony Hitchens,LB,28.11,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
480,T.J. Hockenson,TE,23.086,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,7.0,4.0,53.0,13.25,0.0,7.57
481,KhaDarel Hodge,WR,25.268,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
482,Sterling Hofrichter,P,23.297,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
483,Chris Hogan,WR,32.339,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,3.0,0.0,0.0,,0.0,0.0
484,Justin Hollins,LB,24.256,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
485,Jacob Hollister,TE,26.314,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,1.0,0.5
486,Darnay Holmes,CB,22.096,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
487,Jalyn Holmes,DE,24.246,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
488,Amani Hooker,DB,22.105,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
489,Austin Hooper,TE,25.328,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,4.0,3.0,25.0,8.33,0.0,6.25
490,DeAndre Hopkins,WR,28.113,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,12.0,10.0,137.0,13.7,0.0,11.42
491,Dustin Hopkins,K,29.362,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
492,Justin Houston,DE,31.259,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
493,O.J. Howard,TE,25.313,2020-09-27,NFL,TAM,Away,DEN,W 28-10,3,3,Sun,0.0,0.0,,0.0,4.0,3.0,49.0,16.33,0.0,12.25
494,Xavien Howard,CB,27.082,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
495,Sam Hubbard,DE,25.09,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
496,Kevin Huber,P,35.073,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
497,Bryce Huff,DL,22.163,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
498,Jerry Hughes,DE,32.045,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
499,Marlon Humphrey,CB,24.082,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
500,Adam Humphries,WR,27.095,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,1.0,0.0,0.0,0.0,7.0,4.0,41.0,10.25,0.0,5.86
501,Hayden Hurst,TE,27.034,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,3.0,1.0,1.0,1.0,1.0,0.33
502,Maurice Hurst Jr.,DT,25.141,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
503,Micah Hyde,S,29.271,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
504,Kerry Hyder,DL,29.148,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
505,Noah Igbinoghene,CB,20.302,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
506,George Iloka,DB,30.18,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
507,Alec Ingold,FB,24.08,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,11.0,11.0,0.0,11.0
508,Dontrelle Inman,WR,31.24,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,6.0,3.0,38.0,12.67,2.0,6.33
509,Joel Iyiegbuniwe,LB,24.351,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
510,Ryan Izzo,TE,24.281,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
511,Myles Jack,LB,25.021,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
512,DeSean Jackson,WR,33.301,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,4.0,2.0,11.0,5.5,0.0,2.75
513,Donte Jackson,CB,24.324,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
514,Eddie Jackson,DB,27.292,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
515,Gabe Jackson,G,29.077,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
516,J.C. Jackson,DB,24.315,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
517,Joe Jackson,DE,23.282,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
518,Kareem Jackson,S,32.17,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
519,Malik Jackson,DT,30.26,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
520,William Jackson III,CB,27.336,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
521,Leon Jacobs,LB,24.357,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
522,Jesse James,TE,26.115,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,4.0,3.0,28.0,9.33,1.0,7.0
523,Andy Janovich,FB,27.127,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,13.0,13.0,0.0,13.0
524,Grady Jarrett,DT,27.152,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
525,Justin Jefferson,WR,21.103,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,9.0,7.0,175.0,25.0,1.0,19.44
526,Quinton Jefferson,DL,27.18,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
527,Van Jefferson,WR,24.063,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
528,Janoris Jenkins,CB,31.334,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
529,Malcolm Jenkins,S,32.282,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
530,Rayshawn Jenkins,S,26.246,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
531,Jerry Jeudy,WR,21.156,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,9.0,5.0,55.0,11.0,0.0,6.11
532,Josey Jewell,ILB,25.277,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
533,Alexander Johnson,ILB,28.278,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
534,Collin Johnson,WR,23.001,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,2.0,1.0,3.0,3.0,0.0,1.5
535,D'Ernest Johnson,RB,24.213,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
536,Dontae Johnson,CB,28.301,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
537,Jakob Johnson,FB,25.287,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,6.0,6.0,0.0,6.0
538,Jaleel Johnson,DT,26.077,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
539,Jaquan Johnson,S,24.319,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
540,Jaylon Johnson,DB,22.161,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
541,John Johnson,S,24.283,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
542,KeeSean Johnson,WR,23.354,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,7.0,2.0,24.0,12.0,0.0,3.43
543,Kevin Johnson,CB,28.053,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
544,Lonnie Johnson,CB,23.119,2020-09-27,NFL,HOU,Away,PIT,L 21-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
545,Taron Johnson,CB,24.062,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
546,Cameron Johnston,P,28.216,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
547,Abry Jones,DT,29.016,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
548,Brandon Jones,S,22.175,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
549,Chandler Jones,LB,30.213,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
550,Chris Jones,P,31.068,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
551,Chris Jones,DT,26.087,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
552,Christian Jones,LB,29.222,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
553,DaQuan Jones,DT,28.285,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
554,Deion Jones,LB,25.328,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
555,Jonathan Jones,DB,27.007,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
556,Joseph Jones,ILB,26.219,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
557,Josh Jones,CB,26.004,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
558,Marvin Jones,WR,30.199,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,3.0,3.0,51.0,17.0,0.0,17.0
559,Sidney Jones,DB,24.126,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
560,Zay Jones,WR,25.181,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,3.0,3.0,32.0,10.67,0.0,10.67
561,Cameron Jordan,DE,31.079,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
562,Dion Jordan,DE,30.206,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
563,Johnathan Joseph,CB,36.164,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
564,Karl Joseph,S,27.019,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
565,Linval Joseph,DT,31.353,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
566,Sebastian Joseph,DL,25.19,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
567,Lamarcus Joyner,CB,29.305,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
568,Matt Judon,LB,28.044,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
569,Kyle Juszczyk,FB,29.157,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,1.0,1.0,7.0,7.0,0.0,7.0
570,Joshua Kalu,DB,25.03,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
571,Khalid Kareem,DE,22.152,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
572,Damontae Kazee,S,27.114,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
573,Nick Keizer,TE,25.149,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
574,Kingsley Keke,DL,24.001,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
575,Jason Kelce,C,32.327,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
576,Travis Kelce,TE,30.359,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,7.0,6.0,87.0,14.5,0.0,12.43
577,Eric Kendricks,LB,28.211,2020-09-27,NFL,MIN,Home,TEN,L 30-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
578,Devon Kennard,LB,29.095,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
579,Brett Kern,P,34.223,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
580,Zach Kerr,DT,30.029,2020-09-27,NFL,CAR,Away,LAC,W 21-16,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
581,Ryan Kerrigan,DE,32.042,2020-09-27,NFL,WAS,Away,CLE,L 20-34,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
582,Arden Key,DE,24.147,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
583,Miles Killebrew,S,27.14,2020-09-27,NFL,DET,Away,ARI,W 26-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
584,Kevin King,CB,25.145,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
585,Javon Kinlaw,DT,22.36,2020-09-27,NFL,SFO,Away,NYG,W 36-9,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
586,Dre Kirkpatrick,CB,30.337,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
587,Christian Kirksey,LB,28.027,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
588,Micah Kiser,ILB,25.246,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
589,Cole Kmet,TE,21.201,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
590,Brandon Knight,T,23.179,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
591,Sam Koch,P,38.046,2020-09-28,NFL,BAL,Home,KAN,L 20-34,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
592,Younghoe Koo,K,26.055,2020-09-27,NFL,ATL,Home,CHI,L 26-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
593,Tanoh Kpassagnon,DE,26.106,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
594,Tyler Kroft,TE,27.348,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,5.0,4.0,24.0,6.0,2.0,4.8
595,Cooper Kupp,WR,27.104,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,10.0,9.0,107.0,11.89,1.0,10.7
596,Deon Lacey,LB,30.071,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
597,Tyler Lancaster,DL,25.328,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
598,Harold Landry,LB,24.114,2020-09-27,NFL,TEN,Away,MIN,W 31-30,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
599,Jarvis Landry,WR,27.304,2020-09-27,NFL,CLE,Home,WAS,W 34-20,3,3,Sun,0.0,0.0,,0.0,4.0,4.0,36.0,9.0,0.0,9.0
600,Marshon Lattimore,CB,24.131,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
601,DeMarcus Lawrence,DE,28.152,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
602,Dexter Lawrence,DL,22.32,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
603,Carl Lawson,DE,25.09,2020-09-27,NFL,CIN,Away,PHI,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
604,Nevin Lawson,CB,29.157,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
605,Shaq Lawson,DE,26.099,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
606,Justin Layne,CB,22.259,2020-09-27,NFL,PIT,Home,HOU,W 28-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
607,Cre'von LeBlanc,CB,26.064,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
608,Andy Lee,P,38.047,2020-09-27,NFL,ARI,Home,DET,L 23-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
609,Darius Leonard,LB,25.062,2020-09-27,NFL,IND,Home,NYJ,W 36-7,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
610,Dion Lewis,RB,30.0,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,1.0,0.0,0.0,0.0,3.0,1.0,10.0,10.0,0.0,3.33
611,Jourdan Lewis,CB,25.027,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
612,Marcedes Lewis,TE,36.131,2020-09-27,NFL,GNB,Away,NOR,W 37-30,3,3,Sun,0.0,0.0,,0.0,2.0,1.0,18.0,18.0,1.0,9.0
613,Ryan Lewis,CB,26.165,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
614,Cory Littleton,LB,26.314,2020-09-27,NFL,LVR,Away,NWE,L 20-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
615,P.J. Locke,DB,23.228,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
616,Tyler Lockett,WR,27.365,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,13.0,9.0,100.0,11.11,3.0,7.69
617,David Long,CB,22.234,2020-09-27,NFL,LAR,Away,BUF,L 32-35,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
618,Ty Long,K,27.174,2020-09-27,NFL,LAC,Home,CAR,L 16-21,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
619,Rick Lovato,LS,28.018,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
620,Julian Love,S,22.192,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
621,Wil Lutz,K,26.082,2020-09-27,NFL,NOR,Home,GNB,L 30-37,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
622,Frankie Luvu,LB,24.008,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
623,Khalil Mack,LB,29.218,2020-09-27,NFL,CHI,Away,ATL,W 30-26,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
624,Avonte Maddox,CB,24.18,2020-09-27,NFL,PHI,Home,CIN,T 23-23,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
625,Josh Malone,WR,24.19,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
626,Braden Mann,P,22.308,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
627,Justin March-Lillard,LB,27.084,2020-09-27,NFL,DAL,Away,SEA,L 31-38,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
628,Dean Marlowe,S,28.064,2020-09-27,NFL,BUF,Home,LAR,W 35-32,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
629,Cassius Marsh,DE/LB,28.079,2020-09-24,NFL,JAX,Home,MIA,L 13-31,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
630,Trey Marshall,S,24.227,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
631,Sam Martin,P,30.213,2020-09-27,NFL,DEN,Home,TAM,L 10-28,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
632,Blake Martinez,LB,26.262,2020-09-27,NFL,NYG,Home,SFO,L 9-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
633,Shaq Mason,OL,27.03,2020-09-27,NFL,NWE,Home,LVR,W 36-20,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
634,Tyrann Mathieu,S,28.138,2020-09-28,NFL,KAN,Away,BAL,W 34-20,3,3,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
635,Marcus Maye,S,27.202,2020-09-27,NFL,NYJ,Away,IND,L 7-36,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
636,Benson Mayowa,DE,29.055,2020-09-27,NFL,SEA,Home,DAL,W 38-31,3,3,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
637,Bobby McCain,S,27.037,2020-09-24,NFL,MIA,Away,JAX,W 31-13,3,3,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
